,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Emotion,Intensity
3564,-779.3829,70.78751,14.253291,23.23213,7.609358,4.4670987,-0.11403402,-3.4928203,2.3438263,4.4233217,0.8129765,5.8701167,-3.191283,2.1890535,1.4829599,1.5724311,-1.0527022,2.2836928,0.3405889,2.230169,-2.6854515,1.9476559,-1.5104443,1.578865,-0.03567965,3.6429088,-3.3241765,4.316955,-0.21349142,2.3651676,0.539125,1.8215672,0.9273883,2.004917,-1.0404603,-0.55182326,-0.840765,-0.42295352,0.37314913,0.6381128,Sad,Normal
3565,-640.287,44.324615,7.550837,14.466302,-5.5836186,0.41808486,-6.953074,-3.8833356,-5.674935,0.8229007,0.91430956,0.1612776,-7.121666,3.385078,-6.012439,0.04239454,-4.4332185,0.6597166,-2.5823858,2.1087027,-2.1354299,7.045194,-3.5123394,5.7317705,0.031060133,4.4387045,0.90688694,4.7962008,-1.3519963,3.5683188,-1.6454698,4.993472,0.63288754,6.1406302,0.7918035,3.5850616,-1.0138086,3.6959865,1.5299731,4.2315893,Surprised,Strong
3566,-725.28485,56.193874,10.443948,15.378987,1.1391153,4.9095855,0.65225023,-3.5328424,-3.190049,6.598731,6.866156,3.5395653,-2.6604314,5.2611265,0.021476068,2.5573528,-3.2005835,4.1974573,-0.64503056,0.5656852,-5.750833,1.6384414,-5.286817,1.9739586,-1.0968071,4.7128224,-5.869634,5.542389,-1.3912554,2.7288404,-1.9493502,0.99967134,-2.4106762,2.082901,-1.2813499,0.04019042,-2.5408258,0.671858,-0.23283233,2.3304052,Disgust,Normal
3567,-680.99426,59.05803,3.8815715,18.645441,-7.072113,-4.0282936,-4.3527374,-1.0033485,-1.4915546,-1.3614227,0.45470342,4.0263524,-5.440598,6.0349174,1.7413797,-2.8040655,-3.0587955,1.2407864,-1.2812515,2.2880485,-4.22399,0.5542732,-2.0678456,-0.18539126,0.4505308,-0.41158706,-3.0064912,3.3804533,-2.713446,1.9632108,-1.0391611,2.6372497,-0.26933235,4.762878,1.1066813,3.1698482,0.4361976,2.2999449,0.44994357,2.4525409,Disgust,Strong
3568,-473.09497,44.20223,-22.056824,5.333822,-9.561096,-7.4955816,-21.377518,-10.908536,-12.556959,-4.9711733,-1.7545846,-5.366217,-6.751912,0.9261072,-8.527819,2.226825,-8.800332,-0.3209524,-1.6345954,-0.13422939,-4.5023575,2.2680223,2.7135324,8.804539,7.199909,13.086976,3.45176,11.465653,2.4583323,5.300015,1.633949,3.8512454,1.433884,6.637158,0.23201512,2.3144996,1.6024414,5.77209,4.9707723,1.6474704,Fearful,Strong
3569,-563.64526,52.58303,-6.39196,15.836447,0.82685107,-9.150882,-6.162757,2.1515813,-6.045253,0.9268809,-0.1265758,1.2372564,-0.90894514,3.9352217,-3.3767588,4.217937,-4.6913958,2.0317852,-1.715,0.49180257,-3.8886678,1.0231156,-3.959936,2.1203558,-3.623193,3.053897,-1.4523762,4.369138,-0.64172715,3.151748,-1.3419584,4.137399,2.0604267,3.6421463,1.5847486,2.940184,-1.7189541,1.1428902,0.9937452,4.3502927,Angry,Normal
3570,-645.8468,60.274353,-6.0941515,11.716138,-3.1148105,-10.30018,-6.056193,-2.334011,-8.2581005,-2.300848,-2.5241404,-1.1552923,-1.628917,1.4789588,-3.7102025,2.9739645,-6.1152177,1.2843156,-1.8153278,-2.1485684,-4.1252356,0.14263412,-4.5031323,1.5400318,-1.6098884,2.189711,-1.5969846,3.679639,-0.13491307,4.611553,0.70027065,2.8657637,-0.06889492,2.9300487,-0.65744853,1.9298766,-0.38674346,4.3508916,3.5197577,5.7327843,Surprised,Normal
3571,-398.87115,33.455544,-20.53199,-2.3278043,-4.864227,-9.543034,-14.91693,-0.2729186,-19.658903,-4.2085285,3.2270944,-1.4987314,-5.6866884,1.801052,-6.759872,-2.1955462,-0.9184185,4.0194607,0.8179503,4.6222568,-4.7686644,2.2516863,0.061029375,3.2442095,2.7358015,4.86047,-4.0887904,4.4859495,-0.80429566,3.432539,-0.9084869,0.77056164,-1.3480327,4.4147654,1.2265643,3.2910273,0.59865856,1.3809171,-1.5781466,0.077334255,Angry,Strong
3572,-695.5586,59.486404,2.0667868,12.702177,0.0015270009,-3.278027,-6.47768,0.18442664,-2.3961315,0.1782896,-1.3690432,2.399702,-5.3539267,2.269887,-1.6888877,0.7948329,0.95644826,3.1022964,-2.5485077,1.6792612,-8.03495,1.6057479,-2.0835721,1.1264875,-3.0466883,3.748853,-2.057788,3.2581809,-0.6691204,3.0524044,-0.495913,4.5001206,2.0051506,5.046443,-0.75035155,0.75708246,0.022064826,2.9968567,1.6364739,3.0893764,Fearful,Normal
3573,-744.50256,55.282692,9.67039,21.856209,2.3358266,2.6211448,-1.8454487,0.8049009,-0.039898343,7.1551085,5.812645,3.5611932,-1.2226903,6.313263,1.8951021,3.2203681,-1.2059128,4.167932,-1.641979,2.9840195,-2.4070382,0.55242985,-3.0079267,2.4982758,-1.7445303,2.659458,-4.310336,4.460111,-2.4575295,2.7587342,-1.2669586,1.4832659,-0.5281943,2.9510956,-0.72921866,-0.68396956,-2.4038982,-0.12150811,0.60029596,2.225388,Disgust,Normal
3574,-527.94617,36.824543,-13.047399,6.7122564,-3.2785199,-8.044857,-12.191484,-4.2825646,-16.195107,-5.0249405,-1.8376186,-4.4989905,-8.162198,-0.61592704,-8.018448,-0.23843801,-8.841158,-2.2018428,-2.304487,-1.9227153,-5.8372765,1.4255246,2.5615466,6.122167,4.3255982,11.494145,1.6261679,7.9784775,1.2148708,4.483264,1.1385607,5.0052705,4.8580685,4.680568,-0.04577424,1.5901663,2.71195,5.423366,3.9693263,2.281852,Fearful,Strong
3575,-602.06506,52.73528,0.56801075,8.559965,-10.388529,-3.8564057,-7.4301467,-2.1330895,-10.575377,-1.3509032,0.14339936,-3.9470985,-6.433451,2.7748168,-6.0888715,-1.9284116,-3.768346,3.076954,0.20011109,5.5948105,-2.7029653,4.121228,-3.3949034,4.7798805,1.0783279,4.404214,0.63538957,5.7751746,-0.83586395,4.394111,-1.0445534,5.653977,3.8126082,9.106116,4.744426,6.095199,-0.6814883,2.5845861,2.016915,4.4951167,Surprised,Strong
3576,-403.41342,33.938637,-21.689922,1.9347383,-5.938367,-11.045326,-14.514626,-1.9085959,-12.949073,-1.7691737,-2.1229131,-2.540423,-4.9018154,-0.84235275,-10.1877985,-1.1045632,-7.1624207,-2.097127,-1.3875395,-0.48496926,0.9031696,6.142913,0.9006009,3.0649073,1.904184,2.6336088,-1.3217014,2.9079835,0.21721104,3.2601235,-0.87858737,3.618345,-0.09191604,3.358791,-0.5658765,1.0817739,-3.5751886,0.14707625,-0.26360175,3.191829,Angry,Strong
3577,-621.9333,49.49835,1.5816047,15.294714,-8.172012,-7.557286,-7.1149592,-1.5954164,-4.980471,-3.2399082,-3.546175,2.873651,-6.431416,4.165852,-2.1297507,-1.1416525,-3.5292,-0.7504565,-0.7396352,3.007774,-6.035008,1.9943165,-4.4059796,1.1904387,-0.509754,1.5234346,-3.720377,1.685943,-1.4545097,2.448314,0.06910015,3.3578055,0.7669201,4.447948,0.6835379,2.1634324,1.5662014,1.8395333,2.0394843,2.1185093,Disgust,Strong
3578,-729.2487,62.796474,5.8335767,19.25059,3.920077,1.4422147,-3.4280827,-2.6002595,-4.3338923,4.1904173,0.97746557,2.682895,-4.8709497,0.68578714,1.5738578,3.660408,-1.8555379,4.189908,-1.3611403,2.1195014,-5.369538,0.9415724,-1.924174,2.2681236,-1.0880755,4.402367,-2.5807812,4.6896935,-0.37926358,2.7173157,-1.5777371,3.8693843,0.5138227,1.9244223,-2.7914367,-0.2016927,-0.24547195,0.90237117,-0.7016152,0.25614655,Fearful,Normal
3579,-448.00354,39.93371,-13.221269,7.7556477,-5.6652246,-8.475259,-12.683465,-0.80292225,-9.00796,-0.7081009,-1.6507252,-1.9956352,-4.2105417,0.5900393,-7.8564763,3.6930692,-6.767773,0.2405553,1.5187277,2.2863815,1.639009,5.8388586,-0.9976235,5.519408,0.7218507,8.05377,0.09868501,6.2094107,1.2663852,5.3503027,1.2240376,3.9169526,1.6658993,4.4710035,1.1917405,2.7434895,-0.52595586,3.1752264,1.2580141,4.689665,Angry,Strong
3580,-643.92957,61.91165,4.082836,15.140219,0.67091286,-0.29937363,-8.608363,-7.6147323,-7.669019,-1.2776845,-3.7650719,-3.6043477,-5.897349,0.3023621,-2.368278,-0.81612,-6.9452486,-0.5185468,-3.992091,-1.6008093,-4.966542,-1.5459515,-4.8634825,0.3359748,-1.3581746,4.250666,1.2476605,6.5835724,3.25075,3.8882744,-1.1342919,2.652985,-0.7562371,2.9197292,1.3532513,1.142039,-0.26878384,2.8701243,2.463824,4.8333783,Surprised,Normal
3581,-600.16327,45.48013,-4.9646873,6.2465754,-6.152593,-3.8077323,-10.277925,-7.059717,-11.196992,-1.0106518,1.5173687,-3.0102594,-4.638113,0.21250114,-4.5724516,-0.98584944,-6.898849,0.9237809,-1.0706006,-1.8344158,-5.265203,0.8922386,-4.324395,2.8895197,0.58672094,5.0982203,0.3276058,4.763419,0.46562973,5.34726,2.0574622,7.690528,2.077995,5.6571703,3.1877923,5.5078254,1.091868,3.3848803,2.2099338,2.768709,Surprised,Strong
3582,-661.479,58.92425,2.6034162,12.999075,-0.64732295,-2.6982436,-5.809582,-0.58907,-4.361939,0.36268854,-0.2787723,-0.8884077,-2.2981207,3.012551,-3.3723016,1.4579937,-5.273657,2.8828795,-2.912012,-0.90386903,-2.9561768,-0.8274817,-4.5021086,3.1042583,-0.17790075,3.695755,-3.2265463,3.1083283,-1.7413675,3.9431062,1.5252585,5.046818,1.7992483,3.7522633,-0.15957963,1.5528944,-0.5140583,3.3225517,2.3350735,4.3234763,Surprised,Normal
3583,-683.4845,50.449463,10.305927,13.770973,-1.7885314,2.8774889,-1.8566078,-3.6463783,-2.8205922,3.2656822,2.410772,1.2889591,-2.808869,1.0506979,1.0163684,1.5100206,-2.5515785,1.6935395,-0.6781115,2.322349,-3.7841237,0.34187192,-3.3519607,0.27482688,0.00074258057,5.044211,-3.8136282,4.175349,-0.10437116,2.576955,-1.8415364,1.456997,-1.1698091,1.6207802,-0.80039847,-0.90396875,-2.6195438,-0.5561829,0.7615933,1.5999032,Disgust,Normal
3584,-764.7397,68.500786,1.8565766,19.624651,7.7431173,2.4004846,-3.6835556,-3.1127055,-4.4681683,3.9645772,2.9400585,0.13589847,-3.8299427,2.2238607,1.2123988,4.780162,-5.6706004,-0.5203013,1.2001829,2.2306724,-4.152679,-2.1880016,-3.572874,3.5346231,-1.5878034,5.1495476,-3.5053425,4.0251493,1.847894,3.336995,-0.07623476,1.7230766,1.5114182,2.8475094,1.3738531,-0.5783972,-0.13282922,2.6208677,4.3821006,3.4672773,Sad,Strong
3585,-562.46674,58.986996,-16.486734,11.121174,0.25028187,-12.550554,-6.7796655,-1.8606476,-8.245433,-1.5681878,0.28120723,-1.1920913,-2.7316437,0.40832537,-6.656557,3.6486547,-7.4290295,0.26195335,-3.5506597,0.32124007,-5.6602464,0.61581695,-6.585824,3.185226,-1.6889652,5.0735636,0.26476145,4.3112807,0.98627687,3.4220898,-0.33652034,1.9629104,-0.2840998,2.065443,0.01227814,1.9689536,-2.7001283,0.22911264,-0.7325423,3.7358167,Angry,Normal
3586,-749.6197,62.030704,5.41465,22.37142,1.9789598,2.6456594,-4.0064387,-2.8619914,-0.16541459,2.913396,0.9385929,-0.22086307,-2.9205687,3.7765646,2.8189342,6.830123,-3.3624701,3.959046,0.41416746,3.0642366,-2.4607956,0.3277761,-1.675638,1.6840775,-1.5630752,4.2104883,-3.904422,3.2053773,1.0885562,2.8270905,-1.1238515,0.42633086,0.27890554,2.3245137,1.6841305,0.7913128,0.866578,2.8212128,1.9506347,3.9747028,Sad,Strong
3587,-363.49103,31.371656,-13.588692,-1.8293808,-2.477071,-10.637397,-16.3725,-1.8189025,-14.511438,-3.1449013,3.0057967,-0.9662291,-5.733306,-0.035214223,-6.247926,-1.9673526,-4.456693,1.8266525,2.1094651,4.6934137,-2.5429742,2.4703176,-2.001549,0.79193455,1.2255021,3.2864997,-1.9101827,0.7656116,-1.4497821,5.0301204,1.7120758,4.1261272,-1.8702583,2.6456065,1.0742505,4.003001,0.10719683,1.4753824,1.6000983,1.4819591,Angry,Strong
3588,-706.5961,58.351547,4.010736,15.443356,1.7198449,-2.3546786,-5.04037,-1.7802007,-2.7362847,2.717881,-0.6685766,1.8459617,-5.846555,2.0221007,-0.9110352,1.8726412,-0.71232074,4.7253275,-4.210207,1.0575871,-5.0856657,0.5141656,-3.1923537,-0.40452695,-1.819779,3.3005173,-3.921161,3.3001783,-3.3641024,1.6319971,-3.17647,1.5212333,-0.22718509,4.3641477,0.24151288,2.9943476,1.5781083,3.589809,2.410118,3.0286725,Fearful,Normal
3589,-600.74915,53.2329,3.0405521,6.5166,-7.964321,-6.1692595,-14.526184,-10.150909,-7.198936,-3.69272,-4.2981153,0.21263811,-2.3005042,1.4817054,-2.5426826,0.77862936,-4.2297206,-1.4463407,-1.42145,-0.60490125,-2.608494,-1.0863286,-4.774735,-3.1831214,-1.3008928,0.550623,-4.827422,4.35582,-5.7622933,2.4533598,-3.077801,3.1018558,2.0592995,6.543896,1.2501208,3.250347,-0.9866234,2.5457299,3.315365,2.884278,Disgust,Strong
3590,-640.0088,82.13289,7.88362,13.440288,-12.868515,-5.4076095,-8.046892,-2.7281625,-5.2426,-1.8459824,-5.624485,6.4654493,-4.1414747,1.5690684,-0.0064199017,1.0677739,-7.904624,-1.9205602,-1.462875,-0.67094505,-4.0394335,1.3660504,-4.8280735,0.115384124,0.12061014,2.233276,-4.5666213,3.9095173,-2.9530933,2.1213923,-3.0555482,0.91982347,-0.44821197,2.7657351,-2.4751997,1.0315262,-1.3710059,2.140311,0.4371457,-0.9589358,Disgust,Strong
3591,-697.11957,46.557987,6.1119018,18.287123,-0.8149149,-0.91871756,-2.5908132,4.222109,0.2738006,6.7009773,5.143082,4.6615357,-1.7549424,4.2274933,0.5458554,1.0974888,-0.9972988,3.463794,-0.1707962,3.383554,-4.335284,0.9702154,-2.3593996,2.061015,-2.7111347,3.681248,-5.617895,4.8655925,-0.7846984,1.831564,0.20059717,1.0580122,-0.20004052,2.3907735,-1.65507,-1.1742222,-2.5237796,-0.80307394,-0.6335826,2.4268682,Disgust,Normal
3592,-497.23764,44.453564,-20.160788,3.8261638,-8.331043,-4.5578165,-19.302614,-10.244532,-13.286485,-9.190145,-2.8726757,-6.4761205,-8.913248,-0.49229658,-10.622918,-3.4815557,-11.290837,-3.3448625,-2.197383,5.9484973,3.3106751,12.790938,9.528162,10.566678,2.961668,5.7318,-1.9618216,1.8946832,1.7382647,4.9211397,1.1994694,2.8363824,0.13918203,2.5536134,-0.53143746,-1.116503,-2.96415,1.6095886,3.6130056,5.012868,Fearful,Strong
3593,-641.56995,75.29493,3.3652608,12.535581,3.5188782,-5.826208,-3.6691995,-6.922246,-6.4332685,4.197678,0.7391271,3.1405313,1.931273,-1.3941468,-3.4490974,1.6069633,-6.044272,2.6047096,-2.0231955,-0.8029211,-4.5380507,0.88374406,-4.4821596,0.79864824,-2.2747946,1.6361886,-4.5492826,1.9991717,-3.0897653,1.6111579,-3.6184595,2.8307295,-0.40588114,1.9367436,-1.2001803,-1.3446342,-3.865021,-1.1847169,-1.5960454,1.1754206,Angry,Normal
3594,-619.54034,57.657898,2.5060701,8.380833,-4.422812,-3.54397,-7.978084,-7.603909,-12.084977,-4.058678,-1.8234552,-4.828263,-7.2460856,0.5477748,-4.351124,-1.0637136,-7.44881,-2.267679,-1.4453299,-2.455168,-5.3774285,1.9852017,-5.7534866,3.5404372,0.86363846,5.047343,3.6758513,6.737262,2.7478118,5.0300317,-2.3513129,4.1302276,0.01727092,4.364522,1.6662178,3.480215,-0.92378044,3.9951913,1.6288574,4.5454803,Surprised,Strong
3595,-646.0657,55.273643,-1.1421119,11.203382,-0.26349324,-4.876446,-5.6585245,-3.2908854,-5.6062903,-1.4383894,-1.4556272,0.34329775,-3.4071891,1.1805346,-2.1168497,1.5445399,-3.022584,3.2409034,-2.228554,0.9782825,-5.8594055,-1.709819,-1.6169486,-1.0191966,-1.5735033,2.2529337,-4.365016,2.1843698,-1.6094456,2.174162,-2.5993867,0.7370659,-1.8282948,2.1958833,-0.6973329,-0.7026553,0.35927922,3.3143275,3.8266706,4.348742,Fearful,Normal
3596,-674.0496,57.120087,-7.9183497,10.031362,-0.19451939,-8.171808,-2.7424667,-6.6768465,-9.071921,-0.8212619,-2.0414271,0.3513637,-0.56029654,0.9344686,-0.83475304,2.7690716,-5.437748,1.123553,-1.1310914,-0.11173506,-3.2446046,-1.4193223,-3.0072238,1.909597,-1.6704712,3.1927261,-1.6638957,2.8559785,-1.2828773,3.9037306,0.52560586,5.452352,1.3749985,3.873295,1.4519981,1.4532225,-1.0391259,2.4832067,3.211793,3.8363774,Surprised,Normal
3597,-765.80206,67.75068,4.751419,26.658411,9.420888,3.1738832,-7.189432,-0.35707816,-1.6117332,2.8513873,-0.14217336,-0.1371394,-1.3651865,2.9242277,-0.71391374,4.547257,-2.6107936,1.5798104,-0.54382795,-0.5342479,-2.554913,-2.1873932,-0.82533413,1.4573792,-1.6002667,3.4537024,-4.0832224,2.971764,1.1971929,3.4163878,-0.046887174,1.3847643,1.5826054,2.7238355,2.0074015,1.035596,-0.20138977,2.6579354,4.163309,4.206729,Sad,Strong
3598,-503.29776,34.835976,-19.555574,-0.84326065,-7.576734,-8.225759,-17.190258,-6.8428597,-10.267264,-4.4756045,-2.5749235,-2.2230384,-6.1343174,1.3702912,-4.3892546,3.313331,-3.251731,6.354264,2.7293231,6.335917,0.5165025,6.2349367,3.2067318,6.0074944,1.8208266,8.68653,-0.21494026,6.313529,1.4868355,6.527302,1.3448471,3.991837,2.4953601,5.938754,0.54008096,3.2011688,0.4877698,2.838458,1.992721,3.5763187,Fearful,Strong
3599,-598.9347,67.60725,-3.6886487,15.368441,-1.5208439,-7.820211,-2.73649,-6.66007,-7.0430293,0.28876048,0.077378444,1.2195202,-4.599735,3.5332127,-4.3251543,1.1000599,-7.0623946,1.6168997,-2.676302,-1.1443467,-4.318712,4.2607493,-7.34149,3.096821,-2.6835291,1.7356439,-1.8502868,2.0093853,-1.670866,2.881121,-3.8998027,2.1234615,-2.2121367,1.6297048,0.123599775,0.7449263,-3.6344635,-0.7808616,-1.4336898,0.20201774,Angry,Normal
3600,-730.51227,70.80505,21.112461,27.945097,13.265955,14.339894,2.9597788,4.8713784,-2.871726,6.117223,2.6791697,2.6382322,-2.7761998,5.39053,2.3034117,5.2752037,-0.5360417,2.491063,-0.4712213,1.7327167,-3.1172268,3.8374884,-3.8996556,1.3631335,-1.822503,1.3256004,-3.3544424,1.9154549,-3.57127,2.4550612,-0.18726471,1.9145682,-2.2688804,0.042395964,-4.204833,-0.7028359,-2.0688505,-0.18591918,-1.9463503,0.30950212,Calm,Normal
3601,-736.0668,62.670162,21.051188,23.152145,5.942464,8.274319,3.3975778,2.051433,-4.8488493,4.074376,0.37994456,1.1990123,-2.3608088,2.2370315,-0.12662935,4.5469556,-4.2986646,1.90412,-1.4386785,-0.32316735,-4.9321404,2.398571,-2.9172606,-1.0695399,-3.819067,1.2367868,-2.9689038,3.269051,-2.350241,2.879259,-1.7129793,1.702103,-1.6386849,0.43225977,-3.346552,-0.3123297,-2.482234,0.2759381,-2.5860338,1.0700701,Neutral,Normal
3602,-735.18463,59.055214,22.035564,23.31449,11.3862095,15.896281,0.12848054,6.2350435,-4.461098,7.308395,5.7094913,3.7179139,-3.7489946,4.433191,0.7938194,4.255828,-1.3274527,-0.19564071,-1.5391295,0.6276789,-6.359336,4.1773057,-2.9913561,-0.04868415,-2.125183,1.6869608,-3.6738803,2.9248435,-3.220902,2.4803984,-3.820509,-0.2948805,-4.1037464,-0.015316801,-1.9943721,0.5562307,-1.7972847,-1.1121508,-3.4520025,-0.15257125,Calm,Normal
3603,-747.9989,59.290012,20.404585,25.601158,12.392758,13.935338,5.923391,4.7070866,-2.0804398,8.886685,3.325146,2.2936509,-3.314582,6.613878,1.1197337,3.6938913,-1.7415761,1.6584293,0.44473118,0.2746778,-3.8907933,4.6931353,-2.0571964,-0.010425446,-3.0335586,1.5882938,-3.4475923,1.3274988,-3.3735166,2.9918506,-1.6128289,1.0666921,-1.9734255,1.1085532,-1.1237906,1.4560354,-1.5995055,1.7120051,-2.2537735,0.4882585,Calm,Normal
3604,-716.1805,64.29504,23.32741,24.207123,8.850983,8.076335,1.4181018,2.4526672,-3.619969,5.0961385,1.9790057,-0.09541276,-3.497998,2.568601,0.9650124,5.1805186,-2.0440724,0.8131288,-1.6423286,-0.14045927,-5.73827,3.2674646,-1.4347831,1.1892277,-0.45056674,2.8670013,-1.3039348,2.8676784,-1.9119478,3.5670257,-0.503145,1.4923834,-1.705471,0.93081003,-2.895707,0.8881006,-1.836322,0.603401,-1.4671185,0.1810897,Neutral,Normal
3605,-725.499,63.568394,23.121534,24.344713,5.9337645,12.20155,-0.84041,0.17945768,-2.0623286,6.589207,3.888003,2.396041,-2.381584,3.2240417,-0.46365023,4.0624337,-2.8122652,1.7026787,-1.745256,0.9327085,-3.761239,2.802506,-2.2731907,-0.68581676,-2.351285,0.5014837,-3.6039417,2.6044111,-1.6986872,3.8372867,-2.3998663,-0.36236024,-3.151776,0.08134336,-3.028693,0.7331741,-2.6252775,-0.8008649,-5.3195057,-1.2988012,Calm,Normal
3606,-740.917,66.187065,19.593462,22.046738,13.552721,11.673091,3.2110744,5.8007135,-3.0437481,8.1741,5.6940413,2.983782,-3.3440273,5.813703,-0.09044827,4.569511,-1.0491828,1.8003075,-0.9647071,1.0942898,-3.867566,3.0728345,-2.7658706,0.99280393,-1.8462863,2.0672927,-1.1879337,3.768333,-1.6425266,2.6376972,-2.5019648,1.6091125,-2.232839,0.13335441,-2.0970514,1.5773282,-1.3863611,-0.24838425,-2.2264626,1.49589,Calm,Strong
3607,-723.53064,65.70674,20.00499,19.856955,7.458001,8.385132,3.6441576,1.1227405,-4.795382,3.7571177,0.9082864,1.4248507,-3.043477,4.744957,0.2698576,2.8895814,-1.3861893,0.88968045,-3.2219133,0.28129968,-4.3592343,2.8758507,-2.6900196,-0.59816533,-2.5969543,1.5554283,-4.146864,2.4013674,-4.9225473,1.5934985,-3.1698546,0.32042405,-2.4534557,-0.41966298,-2.9654343,-0.31238094,-3.8314173,-1.003701,-2.9981349,-0.16539466,Neutral,Normal
3608,-748.5866,62.73003,21.414642,21.109396,6.8880005,6.4754353,3.6981573,2.4904804,-2.174612,3.5988178,1.7618113,3.2883894,-1.9315758,4.414508,0.17941694,1.7007799,-0.9430701,2.862834,-1.8605055,2.9058604,-4.667573,1.9010499,-2.834868,-0.057841357,-3.0441155,1.7356948,-3.2233324,1.5347909,-3.78869,3.010899,-0.8160039,2.5811265,-0.21185045,0.7914933,-2.5964055,0.71007967,-2.1240556,0.4591054,-0.12788545,1.59969,Neutral,Normal
3609,-556.6556,59.694668,2.871903,10.880787,0.38878503,1.3505452,-7.4484854,-3.2309544,-10.86457,-3.7660627,-0.6489401,-1.3573399,-3.2977471,-1.6992856,-2.8331478,0.1626503,-6.0280204,-1.3207538,-5.637486,-1.7373861,-6.246825,-1.1020569,-3.75136,-1.7887735,-4.4891686,1.5252026,-3.5830595,4.052838,1.0374604,5.175037,3.5388825,7.3789096,3.4040325,3.9221056,0.57836455,3.6576836,3.4372816,6.6874185,7.347726,7.9492407,Sad,Strong
3610,-558.23224,47.703003,3.783546,5.4434896,-2.7806072,1.6871265,-6.690615,-2.0622833,-9.429065,-5.412457,-1.5628119,-0.9453677,-4.448126,-2.5990746,-1.4839946,-0.31168023,-6.4642506,2.691942,-3.904448,-1.9848689,-5.0679865,0.38279772,-5.2936163,-0.044290505,-4.046189,0.22676754,-5.975315,-0.3338132,-2.2169917,1.8855832,1.2328308,4.7933583,2.1015773,5.3760204,1.6895993,5.7584286,3.2527785,3.8509214,1.826435,3.7938766,Happy,Strong
3611,-509.92133,43.999184,-0.6573821,8.416026,-1.6360718,-0.4837005,-2.7717364,0.039322484,-7.991528,-0.026051903,0.6726061,0.49913096,-1.8868247,1.1569729,-0.37242094,1.359609,-3.221852,2.4638953,-1.5535263,0.39820224,-1.9768218,2.6982608,-4.2669544,1.4851841,-2.803071,2.812682,-0.80067635,7.101836,2.975189,7.697317,6.1832347,8.462733,2.524171,5.9398627,1.3876832,4.3466177,2.4212124,5.6769094,3.6240327,5.938139,Happy,Strong
3612,-534.84906,36.026993,0.08759012,5.0666504,-6.259241,1.3091494,-5.5962133,-0.056044962,-10.85575,0.15479136,-0.1118036,-2.3944938,-7.133213,-0.6638953,-4.1809726,-2.0982919,-5.02731,0.87933874,-3.152969,1.7962227,-1.5800364,5.678714,0.63735634,8.21196,4.7491546,8.657507,3.163621,3.5056863,-2.2881255,3.4216835,0.80512553,3.7539248,-0.7569844,1.8626772,-1.8579329,-0.6416746,-1.0980095,1.6188024,-0.78885907,1.8730551,Surprised,Strong
3613,-646.0034,58.31543,8.91358,12.497394,1.9893866,5.80507,-1.9551319,-3.9097316,-5.383667,1.5037773,-0.41493025,0.24151987,-3.1887622,2.7742894,1.247083,3.4261353,-5.3364472,1.1167254,-3.7667925,-0.5549359,-5.208685,2.9196482,-3.202974,-0.5188435,-2.912509,0.699737,-3.71224,2.1575663,-1.8962106,3.0660007,-2.1819072,1.0195457,-4.622242,-1.7519003,-2.8889487,0.16429889,-0.031018741,1.8058774,-0.603283,-0.26810533,Fearful,Normal
3614,-665.73914,56.84677,10.885074,18.68474,-0.09010344,6.7865057,-0.87296855,0.0923936,-8.656036,1.672013,3.3476498,-0.095040664,-3.5148957,3.1206517,-1.0755744,1.5370909,-4.4007754,2.1584842,-2.6892445,0.8561518,-4.4382157,2.4228,-3.7255874,1.7124968,-2.3856342,-0.6879389,-3.6802936,2.383249,-2.847569,1.7934357,-0.8216512,2.4790847,-0.7961597,0.2230146,-2.0986295,2.2682383,-0.72863406,1.8873738,1.0249007,2.096768,Disgust,Normal
3615,-610.86804,45.54829,6.9906588,8.913988,-1.3611779,3.6785946,-0.25831413,-0.57996655,-10.324309,-0.5923675,-0.25391537,-0.66348964,-4.3241305,0.27185386,0.8558606,2.2121093,-4.4791017,1.1696362,-2.5075998,-0.75559515,-4.0105405,2.283732,-4.9028816,-0.7011633,-3.7653074,2.6869493,-1.7371911,5.246273,2.8806174,6.9184394,3.2865856,5.3991804,1.2752556,4.1513844,1.8423444,4.981442,1.2356397,3.0897698,0.22081228,2.2381263,Surprised,Normal
3616,-590.19586,51.233154,7.369238,18.502438,-1.4094378,5.7305,-1.5981367,-1.1402735,-10.176056,2.2496545,3.3948996,-0.5514625,-3.1042635,2.4579704,-3.3501887,-0.096815996,-2.382865,2.5758178,-2.1263762,-0.026174592,-5.0427365,2.5197706,-3.0981076,2.3706086,-4.6959743,0.86940235,-1.2040712,2.6498408,-1.9924601,3.7826493,-0.8067821,1.5402008,-0.91779214,0.87545234,-0.4410253,2.7720556,0.7283911,3.8825736,-0.25432986,2.5537581,Disgust,Strong
3617,-684.3356,61.955963,12.625762,12.564842,6.0976357,6.8199887,-3.6381743,0.8301134,-5.286651,2.9050002,2.5100203,1.2393613,-1.5965692,3.1643708,1.3016338,2.8483024,-1.3461711,1.615165,-1.4994637,-0.79097104,-2.7675219,2.551552,-3.0544176,0.49109787,-2.1692598,1.4782785,-3.2692134,2.8763099,-2.6599443,2.2837222,-2.336172,0.79155236,-2.4313107,-1.0493948,-1.7436632,2.0465305,0.32101738,2.3007157,1.4008065,2.633135,Happy,Normal
